strategy,N,rep,output,rmse,nrmse,r2,mae
random,60,0,v_out_mean,0.7935532956821287,0.008704725547006749,0.9981124962044977,0.5701748837941794
random,60,0,i_l_mean,1.4475864830854208,0.03835706651909117,0.9004224125263873,0.7039866847848694
random,60,0,v_out_ripple,0.06303614476152772,0.04638885763956387,0.7973568129532718,0.025251580441273826
random,60,0,i_l_ripple,0.07949348875215662,0.013186020172250908,0.9925561224913519,0.025466519195607048
random,60,0,efficiency,0.22041838299240277,0.09451112225542724,0.2694143048535138,0.13756595623319798
random,60,1,v_out_mean,0.9026793113730794,0.009901761740790741,0.9975576797397195,0.5510481480613842
random,60,1,i_l_mean,1.6239990947624092,0.04303151627388454,0.8746731490601142,0.6998862177028401
random,60,1,v_out_ripple,0.06488469462281461,0.04774922186677483,0.7852974271697146,0.02666265554349004
random,60,1,i_l_ripple,0.1078354809728445,0.01788726158221016,0.9863019274290308,0.030803987092255493
random,60,1,efficiency,0.21109710761712064,0.09051434038719189,0.3298992469842258,0.12562391968979514
random,60,2,v_out_mean,2.2573096429345103,0.024761110593670272,0.9847272266085935,0.8311976057185324
random,60,2,i_l_mean,1.735752812407199,0.04599268289953615,0.8568312223801559,0.6391575730122463
random,60,2,v_out_ripple,0.08889504183477835,0.06541864919146217,0.5969974482310707,0.0401154789524969
random,60,2,i_l_ripple,0.092368763316319,0.015321712450842824,0.9899495302344243,0.030785732208246718
random,60,2,efficiency,0.25572026796233016,0.10964788499247552,0.01665516254681665,0.15444580044521347
random,60,3,v_out_mean,0.9670877193439064,0.010608277002407487,0.9971967142387286,0.5328082766056852
random,60,3,i_l_mean,1.2338218977851194,0.03269289203722309,0.92766016574924,0.6015199594743554
random,60,3,v_out_ripple,0.061851252741947305,0.04551688510027689,0.8049033917101162,0.04038572086323518
random,60,3,i_l_ripple,0.060383993271864715,0.010016223540601242,0.9957048358760833,0.027999900465174796
random,60,3,efficiency,0.36623024858153325,0.15703241865501666,-1.0168981327430675,0.2280241029918882
random,60,4,v_out_mean,4.325289805259491,0.04744540898628146,0.9439254163684402,1.8951101768474805
random,60,4,i_l_mean,2.1059508645896727,0.055801914664767555,0.7892492979494661,0.9705133352919666
random,60,4,v_out_ripple,0.06791015148368529,0.04997568238628345,0.7648082318009203,0.02138561392457943
random,60,4,i_l_ripple,0.1077617933215728,0.017875038608085276,0.9863206417504058,0.03451104774207421
random,60,4,efficiency,0.5428659789824108,0.23277038970786407,-3.4316024272365775,0.3229782496489034
random,60,5,v_out_mean,1.7523620524497827,0.01922218811082222,0.9907958579172933,0.9768620462815363
random,60,5,i_l_mean,1.8306950828771626,0.04850839234172983,0.8407407772555356,1.0392019443095595
random,60,5,v_out_ripple,0.13605104916364497,0.10012117294358272,0.056033658507998685,0.06340035496255174
random,60,5,i_l_ripple,0.14133216380180527,0.023443539743095185,0.9764702063028291,0.03588577215203671
random,60,5,efficiency,0.20240297228213674,0.08678646398961294,0.3839594328388659,0.12682284446788536
random,60,6,v_out_mean,1.8694600359063838,0.02050667122448816,0.9895246629538168,0.9205286908172061
random,60,6,i_l_mean,1.514839362425383,0.04013908313542836,0.8909550080354073,0.7551272633746343
random,60,6,v_out_ripple,0.11185769170313012,0.08231706675490812,0.36190634713916037,0.05765912127996356
random,60,6,i_l_ripple,0.10237850307739009,0.016982082784065676,0.9876532215927892,0.03968295511512936
random,60,6,efficiency,0.19843680110333708,0.0850858468084298,0.4078660321526558,0.13063123602412754
random,60,7,v_out_mean,1.9747814524545337,0.021661973622275513,0.9883110981080975,0.9933520165500762
random,60,7,i_l_mean,1.2819293545713952,0.033967607531997845,0.9219090427267436,0.6358337045216518
random,60,7,v_out_ripple,0.04931257805732429,0.03628956326557014,0.8759867369783161,0.019934784251278728
random,60,7,i_l_ripple,0.13606574977368932,0.02256997081688199,0.9781911009844658,0.037714621265401906
random,60,7,efficiency,0.2286417143570309,0.09803712705320333,0.2138842890129038,0.1326585439993381
random,60,8,v_out_mean,1.7846375814521291,0.019576228127262934,0.9904536862717592,1.1306672057289522
random,60,8,i_l_mean,1.8534784720171196,0.04911208958744395,0.8367520809533455,0.9867937090909613
random,60,8,v_out_ripple,0.08495922140479444,0.06252224405259901,0.6318932627105229,0.04929122914595522
random,60,8,i_l_ripple,0.0740740818255161,0.012287073476388606,0.9935364865456446,0.025206807790940654
random,60,8,efficiency,0.2300145118175062,0.09862575594548312,0.2044160480754187,0.14215171501887355
random,60,9,v_out_mean,1.0289618007046382,0.011286992470730714,0.9968265318871965,0.5937045404664738
random,60,9,i_l_mean,1.817341619080665,0.04815456222167316,0.8430556423912559,0.9309085647388156
random,60,9,v_out_ripple,0.0664613652993179,0.04890950779215116,0.7747362881659194,0.024906485576073348
random,60,9,i_l_ripple,0.09322288293433709,0.015463389947823935,0.9897628006096458,0.02777778161822852
random,60,9,efficiency,0.24737890213039,0.1060712693072633,0.07976053146832907,0.15265100010727467
random,80,0,v_out_mean,1.0316653847951724,0.011316648900398902,0.9968098334840643,0.6530046932507064
random,80,0,i_l_mean,0.9311741139225694,0.024673556879624536,0.9587964770383473,0.5632663910316754
random,80,0,v_out_ripple,0.05125214197746012,0.037716905545374796,0.8660395000022896,0.016423686879179816
random,80,0,i_l_ripple,0.05542159799054968,0.00919308386829283,0.9963817864904522,0.01884289904774513
random,80,0,efficiency,0.24922013858407877,0.10686075574307355,0.06601090242386898,0.13730103803294158
random,80,1,v_out_mean,0.7589875699544346,0.008325563671642033,0.9982733474226791,0.42953651021226014
random,80,1,i_l_mean,1.1727176206237306,0.031073796493663725,0.9346479127167735,0.6487757584692869
random,80,1,v_out_ripple,0.07309896659907697,0.053794177419831696,0.7274945493214455,0.02582891064045139
random,80,1,i_l_ripple,0.17237472778246454,0.028592739775358932,0.9649987713291247,0.04033517917363329
random,80,1,efficiency,0.19879438504286154,0.08523917185766645,0.4057300536266447,0.1197852961733559
random,80,2,v_out_mean,1.0497905316778169,0.01151546910563412,0.9966967538520992,0.6176575924172485
random,80,2,i_l_mean,1.2243577044884364,0.03244211690490998,0.9287656938193766,0.7044902716000445
random,80,2,v_out_ripple,0.0764217783873465,0.05623946406596516,0.7021572738297077,0.03694890980927653
random,80,2,i_l_ripple,0.04142062984471008,0.006870666632616092,0.9979789851701795,0.01202309565381957
random,80,2,efficiency,0.24003504865483224,0.1029223675494716,0.1335871997510759,0.1494160972822082
random,80,3,v_out_mean,1.0517774321378994,0.011537264016307855,0.9966842381509603,0.6777008535677022
random,80,3,i_l_mean,0.8727721501367245,0.02312606521957218,0.9638028547119555,0.5621672416155933
random,80,3,v_out_ripple,0.04280352849648208,0.03149949600195379,0.9065645112661139,0.017820352971540908
random,80,3,i_l_ripple,0.14888793636585143,0.02469685710292423,0.9738870988782812,0.03597145134972193
random,80,3,efficiency,0.22169925226938073,0.09506033412780476,0.2608986473176327,0.14012980166786726
random,80,4,v_out_mean,1.1484753448568565,0.012597972598537854,0.9960465250900385,0.6857918665963919
